reviewId,at,score,version,userName,title,content,thumbsUpCount
c0fbec03-1671-4156-90b8-d8cba67ae343,2025-11-12T11:05:20+00:00,5,11.19.56,Tomiwa Olarewajy,11.19.56,Look good to me,0
2fadc1fe-30c0-44c3-9cc7-3d52a71ae576,2025-11-12T11:04:36+00:00,1,20.44.36,Shahid Rp,20.44.36,"This version is not user friendly, please change the UI to the Previous version.",0
654a4dd6-b6bc-470f-b9ee-e375e3326c02,2025-11-12T11:04:19+00:00,5,20.24.39,Marcus Mason,20.24.39,Ts tuff,0
298ee93c-a553-4e84-a620-8125d4340cf7,2025-11-12T11:03:15+00:00,1,20.24.39,Varun Chaudhary,20.24.39,It is not be able to update,0
87e12242-6603-441e-bac6-763121de4bef,2025-11-12T11:02:56+00:00,1,18.38.37,Lesedi Hlophe,18.38.37,my YouTube is not want to get in,0
f31072c5-1af4-4c73-9c1f-5fe865b011e4,2025-11-12T11:01:45+00:00,5,20.44.36,Kabir Khan,20.44.36,good you tube chanel,0
279e2218-3b70-4f9b-a97b-cf29a4a4b5bf,2025-11-12T10:59:44+00:00,5,20.44.36,Mohd Shariful,20.44.36,nice,0
9da3b9ce-082e-4e34-a7cf-6241c83c1348,2025-11-12T10:59:28+00:00,5,20.44.36,TAMNNA BAIRWA,20.44.36,Not support this app my phone,1
7c95cd4d-f563-40a5-8c88-fe50c643b4d7,2025-11-12T10:59:11+00:00,5,20.44.36,Asifansari Pirwa,20.44.36,Good,0
91ae451a-4ed4-4e30-8696-f88713328377,2025-11-12T10:57:47+00:00,1,20.45.34,Chris,20.45.34,"Suddenly the past few days I can't watch anything without constant buffering. I get 300 mbps, don't use VPN or adblock. YouTube is already a disgusting money hungry platform and now this",8
ca7aa791-b2ed-41d0-86e4-47915d92b86b,2025-11-12T10:55:28+00:00,5,,Kunga Malusi,,try this app it is so amazing and you can search all this you what to search 😍🙂🙂🌹,0
3986867f-32ec-4c67-bc6f-f8d8b0de9ddd,2025-11-12T10:55:03+00:00,5,20.43.43,Dioha Chisom,20.43.43,very nice,0
06683cf9-cb25-43c6-9025-f4695161ede3,2025-11-12T10:54:50+00:00,5,10.37.58,Djbd Cvc,10.37.58,Super,0
f969d5e4-621d-42ba-908e-2f5b7577ed59,2025-11-12T10:53:27+00:00,1,14.03.53,James Chapita,14.03.53,vidios,0
6ff8e8b3-d0e8-4409-98d6-e25133d8956a,2025-11-12T10:50:38+00:00,3,20.44.36,Jennifer Watts,20.44.36,Most recent update or maybe it is an issue with the YouTube system but videos will delay at the very least twice before playing. I checked fire new updated and internet correction so not sure what's the deal.,0
b9a689ce-7953-41e7-a348-de7a6fe8050e,2025-11-12T10:49:43+00:00,5,18.29.33,Muhammad Irafan,18.29.33,Wait,0
119a2b5e-dcf3-4690-9cf5-b3adf07a3868,2025-11-12T10:49:24+00:00,5,20.44.36,Pragati Kumari,20.44.36,"मैंने यूट्यूब पर काम किया, ना ही सब्सक्राइब बढ़ते हैं ना ही व्यूज आते हैं, मुझे फायदा भी क्या है इससे कुछ नहीं 😏",0
94c2852d-b393-4a69-af0f-c524516111a5,2025-11-12T10:48:59+00:00,1,20.44.36,Orhan 444,20.44.36,why your every mint giveing add you tube this to time very bad app every person disturbed from adfs,1
3d444b2a-0737-4eb7-93ef-8af8c0bee3ea,2025-11-12T10:48:25+00:00,5,11.45.59,MUHAMMAD ALI KHAN,11.45.59,YouTube's,0
bfafd9a6-3022-4b15-a4aa-e467c4c9c821,2025-11-12T10:48:02+00:00,5,20.44.36,Mceboh Ngubane,20.44.36,very good,0
fd597b6d-1012-45a8-9554-0668dde3d95b,2025-11-12T10:46:37+00:00,5,11.19.56,Rj Mon,11.19.56,Superb,0
7ce36ab0-f118-4c73-ac81-d2d4e9c02f1f,2025-11-12T10:45:10+00:00,1,20.44.36,Frosty The Alien,20.44.36,"Youtube has been trash lately, the ads freeze midway. Same with every video, they no longer load like they used to. And shorts don't even work.",0
09a0b6d0-3aab-4213-8ae5-454057ae0f85,2025-11-12T10:45:01+00:00,5,13.07.55,Siraj Mir,13.07.55,YouTubers,0
a476db98-079f-414e-a1e5-4786b157f8e3,2025-11-12T10:44:46+00:00,5,12.17.54,Prashanth Prashanth g,12.17.54,very nice,0
543baa83-40e8-46f4-809d-f4d8f815ddff,2025-11-12T10:44:31+00:00,4,20.44.36,Adeed Ali,20.44.36,Very good,0
9f094085-2963-440d-bb5f-8d005a10cab4,2025-11-12T10:43:30+00:00,5,20.44.36,Vernadith Oliva,20.44.36,♥️♥️♥️,0
e14f9eef-2a28-47c7-a1ad-f960d89bb275,2025-11-12T10:43:23+00:00,1,20.44.36,Sarika Garg,20.44.36,Make changes asap....Why all videos are downloading in AI voice and also there is no option to change the audio track once downloaded...What the hell is wrong with youtube..It is the only platform where people provide study material stuff and all and there is no problem with AI voice but the actual problem is that all videos are downlaoding in english version and we are unable to change....It is so frustrating that i am unable to study when there is no internet becuz utube have made worst change,1
608357a7-4b99-46bb-914c-c4c0326723c9,2025-11-12T10:43:16+00:00,5,20.44.36,Herculesbroncosnuggetsgold Workman,20.44.36,just how is described:;),0
3df43e53-c490-4f74-9b08-57a15d30096a,2025-11-12T10:42:30+00:00,5,20.44.36,Jaidul Ahmed,20.44.36,all weak updated,0
2bbe8268-7753-4a5d-a493-b50cdd74aaae,2025-11-12T10:42:23+00:00,3,20.43.37,MAMADOU BAH,20.43.37,for its so good,0
d550a7af-3e9d-44b1-a77c-ca0495818f92,2025-11-12T10:41:58+00:00,1,20.45.34,Alvin Mutethia,20.45.34,ads,0
2a79752d-fd7a-4442-b307-e695f1b240a9,2025-11-12T10:40:12+00:00,2,20.44.36,Manish kumar,20.44.36,Play very slow,0
50c31055-1b31-4a91-9ade-10a96a1d0823,2025-11-12T10:39:14+00:00,5,20.44.36,Molemo Mosito,20.44.36,It works with dowlons,0
d0591572-cdb4-45ac-9aaa-f7be9ac42264,2025-11-12T10:38:41+00:00,5,12.37.59,Muhammad Altaf,12.37.59,YOU tube,0
267b2b99-40d8-442e-95fa-81b2364dec91,2025-11-12T10:38:16+00:00,3,20.44.36,King Thing,20.44.36,videos now add lots of buffering,0
8722ee50-6715-4d39-80f4-498241acfcac,2025-11-12T10:38:07+00:00,1,12.37.59,Laura Cheldi,12.37.59,Its not working,0
744e5aaa-49bd-4f46-8430-9baf654ef44e,2025-11-12T10:37:30+00:00,3,12.17.54,Aziz Seidu,12.17.54,You Tube,0
8088b91a-c90e-4f53-bf37-23d2405d8eef,2025-11-12T10:35:42+00:00,2,20.44.36,Artsiom Ramazanau,20.44.36,"12/11/25: The recent update doesn't allow a user to save videos to multiple playlists at once. An oversight, I'm sure, but an inconvenient one. 22/7/25: Is anyone else suddenly experiencing buffering while they're listening to vids in background mode? Is this a faulty update or something? Edit: You need to uninstall the app to be presented with an option to update (at least in my case). Issue fixed.",0
8c852cad-f2ba-4fc2-abdd-1792be758f85,2025-11-12T10:33:41+00:00,5,20.44.36,Ruquiya Sahajahan Khan,20.44.36,like,0
3e958335-1bee-4152-943c-f6eb6d6f479b,2025-11-12T10:32:35+00:00,5,16.19.37,Karabo,16.19.37,This app is awesome it is the best app ever,0
4b6367a2-0d62-4047-a664-9850a9ec2a38,2025-11-12T10:31:47+00:00,1,12.05.53,Sonu Shukla,12.05.53,My you tube not open,0
02f44d69-aa78-46e2-8d80-21bc6ef15fba,2025-11-12T10:30:49+00:00,5,20.44.36,Akaash Ponnuthurai,20.44.36,I love make videos is so funny,0
3326e6df-0f93-4bc2-8f21-1a539fe9d20e,2025-11-12T10:30:43+00:00,5,11.19.56,Owenz f60,11.19.56,Next,0
102f76ee-43a6-4436-8736-af07b088c8e8,2025-11-12T10:29:02+00:00,1,20.26.40,Jacob Pearson,20.26.40,they are Hypocrites by age restricting people calling them out on not age restricting inappropriate AI videos,1
849b2aac-000f-4909-bdac-87aa5595a7ab,2025-11-12T10:28:19+00:00,1,20.45.34,西涼太守,20.45.34,"Member Only video can't download or play in background ( You really ruin the producers' business! ), for podcast type user; The play list arrangement is totally mess.. temp(default) queue won't persist; download list can't add to queue, ""new to you"" can't edit pref and actually old suggest; Now save to multiple lists gone!!",2
aa1a8dbf-ae71-404f-90c2-47e240da6566,2025-11-12T10:28:01+00:00,5,20.44.36,Aste Kimario,20.44.36,good,0
98542a39-d942-40d8-9b4e-bd4dcd857fd6,2025-11-12T10:26:20+00:00,5,11.19.56,Sunny Rajak,11.19.56,on,0
bb7039cc-7a14-42ea-8c77-67536abe5c18,2025-11-12T10:26:07+00:00,5,14.49.51,Syed Arfan,14.49.51,Good,0
32a6f537-4a88-49e7-a799-6f386bc11eab,2025-11-12T10:25:26+00:00,1,12.05.53,Radhe Radhe,12.05.53,The app does not open because my phone is old,0
7e0cb6cd-e1b1-4b6d-8f6b-071f71624167,2025-11-12T10:23:44+00:00,1,13.07.55,Mohd Mustak Mustak,13.07.55,MdMustak,0
a825cede-617f-4737-ace5-0f4351ff9c1f,2025-11-12T10:23:16+00:00,5,20.43.43,Shalini Chatterjee,20.43.43,Nice,0
d80bb91e-3971-425d-8e61-50f9809376c6,2025-11-12T10:22:57+00:00,5,20.44.36,Kawanka Hildka,20.44.36,is good,0
3fc37290-8afb-44f6-8169-9a0fdf6fd503,2025-11-12T10:20:55+00:00,1,20.44.36,Sumit Singh,20.44.36,only full of glitches,0
d258a307-7739-4472-b4fb-580bd35ae2e2,2025-11-12T10:19:15+00:00,5,12.37.59,bishwajit bhattacharya,12.37.59,Good,0
e8be315a-d6ee-41dc-9e06-e0e8f4f2474f,2025-11-12T10:18:46+00:00,5,20.44.36,A.H. Rasel,20.44.36,Good app,0
9d8e35ef-402e-4860-90dd-d79b756f68b0,2025-11-12T10:18:31+00:00,1,20.44.36,Tapasi Goswami,20.44.36,zamnnnn,0
a7689583-00c7-419b-ab47-d2542efdff0b,2025-11-12T10:18:29+00:00,1,20.44.36,Noshiba usmani Xe,20.44.36,bad,0
dbce1c9d-90a7-4523-94e3-7124565adea7,2025-11-12T10:18:12+00:00,4,20.26.40,Sipho Cowen,20.26.40,fun and interesting,0
80df2b54-fc02-487e-a138-13cdfd4f7744,2025-11-12T10:17:36+00:00,1,20.44.36,Steph Burzynski,20.44.36,"Age verification for YouTube is insane. no, you may not have a copy of my driver's license or a photo of me. What the hell is wrong with you guys?",2
35057c57-fdb1-44a8-b6a4-6db860b01dfa,2025-11-12T10:17:14+00:00,1,20.45.34,Yvonne Hurley,20.45.34,I HATE IT!!! IT CAN'T EVEN LOAD NOT THE SIMPLEST THINGS NO MATTER HOW POWERFUL MY INTERNET IS!!!,0
0888e293-5a81-4975-bbb7-8fbaee545001,2025-11-12T10:17:10+00:00,5,17.34.35,happy Kilungu,17.34.35,amani,0
493fde2d-cc4c-49b4-a149-8a63e014c3eb,2025-11-12T10:16:32+00:00,5,20.44.36,Ftm Ftm,20.44.36,show up to three videos. why will you show up with one video?,0
1b796553-34c8-4e3d-82e4-a1b7b251e118,2025-11-12T10:16:00+00:00,1,20.19.37,JUSTICE KATA,20.19.37,Help with my device compatibility with your app,0
723c0b12-fa6b-419a-9c2b-e8072731fb19,2025-11-12T10:15:49+00:00,5,13.07.55,Mercy Chinoko,13.07.55,old,0
4af32dd8-ef35-41b1-bac0-fb0658506ddf,2025-11-12T10:15:47+00:00,5,20.44.36,Md Hridoy,20.44.36,nice,0
21f698d3-7112-4d04-a80a-209c2895fcac,2025-11-12T10:15:36+00:00,5,17.34.35,Ratan Mondal,17.34.35,asame,0
7a1e7b4c-9bad-4dce-a260-51e940e6e1f7,2025-11-12T10:14:00+00:00,2,20.44.36,Flo Ha,20.44.36,Eigentlich eine sehr tolle Plattform aber viiiiiiieeel zu viel Werbung. Videos dauern mittlerweile nahezu doppelt so lange durch die absurde Menge an Werbung...,0
94ec898a-97ef-4b92-bab7-e389541e49c6,2025-11-12T10:13:40+00:00,2,20.11.37,rickigr40,20.11.37,"currently glitching and slow to load videos, doesn't want to update",1
6879133d-d1d4-4197-80e6-23f61f53fc1a,2025-11-12T10:13:17+00:00,5,20.44.36,Mohit,20.44.36,good experience,0
e8a2e277-c693-4dcb-a98a-db73f961690a,2025-11-12T10:13:16+00:00,5,20.42.40,Toto Toto,20.42.40,YouTube is a very good app for every thing,0
635ff053-7956-4cf6-96dc-95b0f4b17db7,2025-11-12T10:08:45+00:00,5,13.07.55,Saddam Hossain,13.07.55,nice,0
b29abeac-52a3-4973-8d41-0ea54ee316c2,2025-11-12T10:08:38+00:00,1,20.39.37,sylvester call,20.39.37,Vear poor,0
af9734c8-3a8b-4557-8083-3fd3aa79888f,2025-11-12T10:06:57+00:00,2,20.44.35,Charles K,20.44.35,App gets consistently worse with crashes and glitches over the years,2
f4d677bb-dd8f-431b-9b1a-1fe3611cb1c7,2025-11-12T10:06:02+00:00,5,20.44.36,Prabu Raja,20.44.36,Best Excellent YouTube App,0
1549a07f-a5f0-4218-b3c4-baaefbffb082,2025-11-12T10:05:17+00:00,5,12.37.59,MAZI AMUMA IGWE,12.37.59,This youtube is not working,0
9a74cf77-3990-47a3-ae47-eeb70e905034,2025-11-12T10:02:22+00:00,5,20.43.43,Mustapha Gajibo,20.43.43,My YouTube is nothing working,0
5f7e3cac-47fa-4491-8d32-b5b9f72b92ad,2025-11-12T10:02:03+00:00,5,,Fodeso Bukola,,it's a good app and I love it,0
b665cf9b-92ef-4eab-a266-9c92fd61c999,2025-11-12T09:59:55+00:00,2,11.43.54,Hamad Hamad,11.43.54,you tube,0
11a844ea-e251-418d-b546-b6a0cab869fc,2025-11-12T09:59:27+00:00,1,20.44.36,Cassjayr Bargan,20.44.36,i hate it it cant installed in my phone just because of its old,0
d53bca47-7be4-4273-ad33-246d3c05b270,2025-11-12T09:56:39+00:00,5,13.07.55,Ramesh Kaalu,13.07.55,This is a very good application,1
f6c1e4c5-b269-436b-b582-1777bd101e28,2025-11-12T09:55:20+00:00,5,20.43.43,anamullah khan,20.43.43,good,1
576cc5ba-658f-4604-8dbd-dd5e9090961d,2025-11-12T09:55:18+00:00,2,20.44.38,Telugu info With knowledge,20.44.38,Pause button is malfunctioning,0
256c6302-d806-4360-8b43-c894ff692288,2025-11-12T09:54:32+00:00,3,11.45.59,Gopalisk Sk,11.45.59,❤️❤️❤️❤️❤️,0
624ae00a-651e-425d-8cda-5c1f80586cc8,2025-11-12T09:52:51+00:00,2,20.44.36,Stalfos Gamer,20.44.36,I mean its youtube. Its worth 3-4 Stars. 5 If we talked about perceived value. now I am at 2 stars because I pay premium. And I have been having an issue lately using one of the features. once I go out of the app and come back the video I was watching is broken with stutters. looks like im watching it in 15 fps at best. And no consistent fix for it. Its really bad and creates a lot of frustrations. Yes I cleared my cache like a dozen time. Still broken as hell.,0
f8d57682-f48f-4e5f-b7bc-f0c6c662a8da,2025-11-12T09:52:28+00:00,5,13.46.53,Carlos D,13.46.53,Good,1
6dd50559-e55f-48db-be0b-a0eea18f7adf,2025-11-12T09:50:24+00:00,1,20.44.36,Will Meinen,20.44.36,too many ads! wake up YouTube! it's so many!!,3
65441fdb-db6e-4754-93ea-e9af0432f404,2025-11-12T09:50:14+00:00,5,14.49.51,Anuj Dwivedi,14.49.51,Good,0
ba517201-72e1-4a7c-8048-50d22897c76b,2025-11-12T09:50:05+00:00,1,20.44.36,mojo brown,20.44.36,vids freeze,0
ef094604-687c-42bf-89b1-e9f13b36d9de,2025-11-12T09:49:55+00:00,2,20.44.36,THE GAMER,20.44.36,"the app has a big lag on video and glitch, destroying the watching experience. please fix the issue as soon as possible",0
49ce3218-19b3-4ba4-90af-02c3fd14b7c3,2025-11-12T09:48:03+00:00,5,20.43.43,Imran Ali,20.43.43,Good 👍,0
d5ac634d-4acd-402f-8b29-ce74d08a2955,2025-11-12T09:46:06+00:00,4,18.49.36,Keaden Kwatsha,18.49.36,does not want to do my channel and it works on my nerves,0
c4e49e1a-abcc-45c4-bafc-deee4a106163,2025-11-12T09:45:07+00:00,1,15.44.33,Armaghan Khan,15.44.33,too much stucked 😢,0
5212d2c2-c937-4525-9045-3a68ad800a28,2025-11-12T09:44:26+00:00,1,20.44.36,ゞIno Ren,20.44.36,"Youtube become worse every updates. 1) I can't load to the bottom of playlist anymore, it keeps loading (internet working fine). 2) TOO MANY ADS. 3) feature to add video in multiple playlists was REMOVED. WHY? THE STAFF SUGGESTED THIS SHOULD BE FIRED!! 4) if I watched many JP videos, I won't be able to translate JP comments to English anymore. 5) it lags a lot when I type comment. PLEASE FIX. DO YOUR JOB PROPERLY",4
5c820226-f2e9-482c-806e-4e4b8891c47b,2025-11-12T09:44:10+00:00,1,13.46.53,Support m Subbu,13.46.53,super kuruba,0
36a09e98-57da-4bae-ae4c-9a84f8d29ec4,2025-11-12T09:43:36+00:00,1,10.37.58,Naseem Tyagi,10.37.58,Not open you tube,0
92bc9df9-55c7-4eec-a797-2c624ced1cc2,2025-11-12T09:41:07+00:00,5,20.44.36,SS Sumonkhan7878,20.44.36,nice,0
886c7d98-4a9c-44ea-b210-4c3661c3e71a,2025-11-12T09:40:48+00:00,4,20.44.36,Olerato Mphuthi,20.44.36,YouTube is a remarkable experience. The chief downside for me is the frequency and duration of apps.,0
b725513f-9e83-4b57-a868-12d701e60b1c,2025-11-12T09:40:44+00:00,1,20.44.36,Ify,20.44.36,"too many sexual ads, no way to block them, and support doesn't do anything",0
8753beda-0bd1-497c-82e6-ff03a24301d2,2025-11-12T09:39:57+00:00,1,20.44.36,dre chill,20.44.36,Everything was great till ai-generated videos flooded shorts. You should at least have an option in the app to filter that out 😕.,0
f2cb70f5-ef21-45d4-8207-b9978565ebe7,2025-11-12T09:39:55+00:00,5,20.25.35,KOMBIAN BITAM,20.25.35,prestigious,0
ee6cba23-3750-424c-9b26-a035eeaf75d8,2025-11-12T09:38:38+00:00,5,11.33.58,Md. ANDUL.KHALEOQ.HAWLADAR HAWLADAR,11.33.58,YouTube,0
ae6b8ac9-ad68-4893-96ce-717546626ad7,2025-11-12T09:37:42+00:00,5,16.06.34,Ada Boms,16.06.34,Beautiful,0
43c29f42-58b5-4ed2-9e1e-7590953b83b0,2025-11-12T09:37:39+00:00,5,12.47.58,SM SOJIB KHAN SM SOJIB KHAN,12.47.58,tnx.,0
0f5608a0-f759-4d31-866f-7109abd5170d,2025-11-12T09:37:08+00:00,3,20.32.41,Sihle,20.32.41,l like your videos,0
4934d524-e475-4818-9626-0b37636bfaca,2025-11-12T09:36:34+00:00,2,20.44.36,DIY Tinkerer,20.44.36,"Far too much AI generated videos just reusing someone else's original content, or AI voice overs with procedurally generated content. Just give me real YouTube creators, and get rid of shorts! And if I say not interested, then don't show me games, why do you keep asking me???",0
71ce7804-298c-4e95-9c4a-e6f86e637e9b,2025-11-12T09:34:50+00:00,5,11.19.56,Neelambike C,11.19.56,🙏,0
1fdc891c-72f5-4d25-abce-deb8fc6db88b,2025-11-12T09:34:37+00:00,3,20.44.36,Kalavathi,20.44.36,ok ok,0
532a75ae-2fef-4c4d-8226-2d1c2125d994,2025-11-12T09:33:42+00:00,1,20.44.36,Md Murtuza,20.44.36,too much ads show in video. Shorts video has control in user or not available in YouTube. if this is necessary then lunch another YouTube shorts app.,0
e634166a-1558-4d2a-a0bc-4c2fd62344d1,2025-11-12T09:33:10+00:00,1,18.04.35,Ansar Seikh,18.04.35,soo bad this app my phone is not open YouTube and I'm so sad now 😭😭,0
29967c40-a2f0-419d-8aef-eba93f709c5a,2025-11-12T09:33:01+00:00,1,20.44.36,Avet Brutyan (RammsteinAM),20.44.36,Auto-dubbing and auto-translated video titles... Seriously? I switch videos to the original language but this stupid app keeps forgetting it and occasionally switches to the dubbed audio. And I can't even turn off the translated titles to see the original ones. Auto dubbing isn't a bad thing but youtube implemented it in the worst possible way.,0
d3c3c269-e12a-4403-b124-efec131e2a35,2025-11-12T09:32:41+00:00,5,12.37.59,Skye Concepcion,12.37.59,This is so cool And pretty nice Hahahahahah cool,0
441a072e-9943-40db-9ab2-f67b46c2ac86,2025-11-12T09:32:06+00:00,1,13.07.55,Md Robin Mi,13.07.55,এমডি রবিন মিয়া,0
e914178e-b2a1-46f9-869d-abe37b1576d8,2025-11-12T09:31:40+00:00,5,20.44.36,RaJeEv R,20.44.36,not working,0
12c77918-10ff-470d-81fa-f80f0ab59ddb,2025-11-12T09:30:40+00:00,5,20.43.37,Shailesh Khavadiya,20.43.37,nice,1
781f5c61-9c57-41da-b0c3-2d0c4592eaa6,2025-11-12T09:30:27+00:00,1,20.44.36,Eizhar Shafawi,20.44.36,Sial punya ads banyak nak mampus nak beli premium dah lah mahal Batak ads,1
6d5377da-bd97-4ed8-bc19-55f430f18d22,2025-11-12T09:27:59+00:00,1,20.44.36,Devendra Falode,20.44.36,2x speed not working,1
25a87cd6-b10f-4943-a600-94abc85dd94b,2025-11-12T09:27:32+00:00,1,20.44.36,AQ Studio,20.44.36,Asalam O Alikum recently the experience of using YouTube is getting horrible because of ads. I am seriously thinking of stopping using this app because of annoying ads. 😒,2
dde70357-5e30-405f-b1d6-9cf32cc33557,2025-11-12T09:25:58+00:00,5,20.45.34,Roy Bane,20.45.34,Ok,1
04a48d65-4ef5-4195-ad91-8c3d2a1bd402,2025-11-12T09:25:20+00:00,1,20.44.36,Dishita,20.44.36,doesnt work on my device💔,1
c3729a5a-80c3-4269-82b3-5958a48bb055,2025-11-12T09:24:43+00:00,5,20.44.36,Remmy Shots,20.44.36,thank you so much,1
46cdbffa-5f8c-4716-9f8e-6875441cc983,2025-11-12T09:24:33+00:00,5,18.49.36,Ruksana Bano,18.49.36,Nis,1
95a54bdc-1650-4309-bc48-a6ed73be069b,2025-11-12T09:24:31+00:00,5,20.44.36,Pavani Vankolla,20.44.36,*it was very nice*,1
3e5360cb-38f7-497d-bc7e-6dca8d4f3694,2025-11-12T09:24:06+00:00,1,20.43.37,riaz baloch,20.43.37,why YouTube force user to see reels and displays reels after every video,1
e90d6092-563b-4fe2-996e-2163c0e8af9d,2025-11-12T09:23:47+00:00,5,20.43.43,Tanveer Khan,20.43.43,"I really love YouTube! It’s an amazing platform that gives everyone a voice and a chance to share creativity with the world. The features are improving day by day, and the experience is just awesome! Thank you, YouTube team, for making such a wonderful and inspiring platform. ❤️📺✨",1
5c3495cc-5c6e-4924-9df2-2c24d81f82fa,2025-11-12T09:23:46+00:00,5,17.11.34,Md Sattar Mia,17.11.34,Nice app,1
7048e5c1-45f8-4231-a85b-1b20edd79f69,2025-11-12T09:22:47+00:00,1,20.44.36,Siddaveerappa amaravathi Sidhaveerappa,20.44.36,youtubecanetme,1
03740d99-3479-433f-aa8e-858eee7ac905,2025-11-12T09:22:21+00:00,5,20.44.36,Chua Steven,20.44.36,Good,1
e5b44dc4-76b1-41a0-9c2d-a86c3e55ff99,2025-11-12T09:21:37+00:00,3,20.44.36,Sandile Magnificent,20.44.36,please allow background play so we can minimize apps,1
399bbf0f-b2ca-43c7-9d86-020c2b9f9053,2025-11-12T09:21:24+00:00,5,20.44.36,bushra islam,20.44.36,Good,1
65c50527-deef-40bb-845b-4376551a39f2,2025-11-12T09:20:22+00:00,5,20.44.36,Sonya Wahlekar,20.44.36,nice,1
6a83524e-950b-4de0-b1e9-937be00a095f,2025-11-12T09:19:54+00:00,5,20.44.36,Ismail Alam kaundar,20.44.36,nice,1
d2686fe2-1d6e-4fbd-91db-6080e2eb162a,2025-11-12T09:19:45+00:00,1,20.44.36,ghulam shabir,20.44.36,Good,1
a4288ae1-c64d-43fa-a74c-ffb03ed874e4,2025-11-12T09:19:30+00:00,1,11.45.59,Kailash Yadav,11.45.59,😡,1
718f9d73-a115-4bff-9eb4-52710f0e972f,2025-11-12T09:19:13+00:00,5,20.44.36,Amina Athar,20.44.36,very good,1
e210c41b-9637-4a74-9135-48fb53b2bb6e,2025-11-12T09:18:28+00:00,5,20.43.37,Savita Yadav,20.43.37,Best app Of the world.,0
29954dbc-b924-497f-bcfb-d3969c6fea9f,2025-11-12T09:17:41+00:00,5,12.37.59,Jam Saab,12.37.59,Asimsoomro,0
06b30d02-f7f8-411f-be7e-4ba0477529ce,2025-11-12T09:16:52+00:00,1,10.37.58,Rohit Bhagat,10.37.58,poor,0
791a368c-6000-498a-8ea1-c89194e08345,2025-11-12T09:16:40+00:00,5,20.41.40,Ranjit Das,20.41.40,I Love you YouTube,0
444eb638-edee-456f-8fdc-a5a2169c3587,2025-11-12T09:16:26+00:00,1,20.44.36,Suraj Kumar,20.44.36,"These translated audios are irritating, I have to change it all the time.",0
d9b58d66-896e-4a5c-adbf-d3d9c53f6eb5,2025-11-12T09:16:16+00:00,2,20.44.36,Sserunjogi Hassan,20.44.36,"It refused working, it says update when I press update it says that it won't work so what should I do",0
4097aaaa-bf57-4237-9294-5319b4d19426,2025-11-12T09:16:05+00:00,5,12.37.59,Josiah Narh,12.37.59,it is very interesting,0
e22fe230-5ad8-41a4-8a27-85a5dc941b9d,2025-11-12T09:14:36+00:00,5,20.42.40,Latisha Ajala,20.42.40,"It's alright I don,t use it all as much.",0
61c7abd7-61a1-48f1-a781-192f41da17c3,2025-11-12T09:14:29+00:00,4,20.44.36,Milan thakur,20.44.36,nice,0
0b23de63-eac3-4023-9abf-ec407ec4a56b,2025-11-12T09:14:25+00:00,5,11.45.59,Md Masud parvaz,11.45.59,very good app,0
1b228de4-427b-4d2c-a55b-4bd1a20c2af3,2025-11-12T09:14:20+00:00,5,20.43.45,olowookere busayo,20.43.45,not bad. cool app,0
6aa1594c-5f1a-401c-bab8-9f398f461794,2025-11-12T09:14:13+00:00,5,13.07.55,سهیل صفرزاده,13.07.55,عالی,0
273ff377-05d3-45ae-80ee-2ef28760527d,2025-11-12T09:13:44+00:00,5,19.47.51,Sipon Ahamed,19.47.51,good 👍,0
d144c4bf-ee1a-41c4-9080-6e4258c2576c,2025-11-12T09:13:44+00:00,5,20.26.40,Md Said,20.26.40,goid,0
87aa8d09-8506-4b6b-833d-ff3b15bf1485,2025-11-12T09:13:05+00:00,5,20.43.43,Sakina begam,20.43.43,BEST IN VIDEOS,0
bc19ce52-51f8-4864-b279-d42ce2c9e674,2025-11-12T09:12:59+00:00,3,20.42.40,Raju Bhai,20.42.40,juiiiijkkk bacchon ka tha,0
4c2e16a4-8603-467e-b17d-57b9753375d2,2025-11-12T09:12:49+00:00,5,20.44.36,Datu Karim,20.44.36,very amazing,0
7d48a1e9-c48d-4642-8e66-4fdbf6dace67,2025-11-12T09:12:26+00:00,5,16.40.35,Muhammad Musharraf Raza,16.40.35,This app is most use able,0
e5594804-1af0-4131-ac36-ca157717548c,2025-11-12T09:12:12+00:00,1,11.45.59,Mohanan Nair,11.45.59,Super,0
4609514c-ec19-4836-bc66-7a9a2c456a06,2025-11-12T09:12:04+00:00,1,20.31.41,Alok kumar malik,20.31.41,one of the most frustrated apps i ever used in my life,0
e8c70d0f-da8a-4275-9a3c-6db5a8f555a9,2025-11-12T09:10:39+00:00,5,20.44.36,Maureen Rawlinson,20.44.36,a amazing app,0
34ebbe9f-5664-4345-abb8-8f08f5fe7334,2025-11-12T09:08:32+00:00,1,20.43.43,sumanta piri,20.43.43,"whenever i am playing any video on youtube there is no sound and i am facing the issue from last few months, i have updated the app and send feedback several times but the issue was not resolved yet",0
a2e7d455-56fa-416a-a537-78dcbaa52fa9,2025-11-12T09:08:00+00:00,5,18.12.34,Atabur Rahman,18.12.34,Good,0
41199bcc-d425-4462-bc90-5d5badea2b63,2025-11-12T09:07:50+00:00,1,20.44.38,Dominik Czák,20.44.38,The app breaks constantly. Sometimes it's borderline unusable.,0
eff04f8b-26a4-4756-b1b8-b4ea946051f7,2025-11-12T09:06:59+00:00,5,14.49.51,Virender Singh,14.49.51,Good but. too many adds,0
