reviewId,at,score,version,userName,title,content,thumbsUpCount
0ba68a98-a441-495b-ba53-73de69c09553,2025-11-12T13:27:14+00:00,5,,Asad,,I love ❤,0
bf58c92f-55f3-42fb-b64c-97abd9d77ba5,2025-11-12T13:18:38+00:00,1,,Stephanie Contreras,,they banned me for no reason,0
f2dc95dd-44c3-40f9-8a17-9097aae0faca,2025-11-12T13:18:35+00:00,5,42.4.4,adeel shah,42.4.4,Great,0
c8776c8e-2bf3-4f5b-9c31-55cad1bed6f5,2025-11-12T13:18:16+00:00,5,42.4.4,abid malik jaan,42.4.4,Best application for TikTok,2
f4a6f6c4-99f8-4be0-b96f-631f948e7f8d,2025-11-12T13:18:11+00:00,1,42.4.4,Vishav Bawa,42.4.4,"it's keep pausing the video ,and taking so long time to show next video , all the time video getting pausing. please fox this",0
55fc187f-d06d-4b4f-b74a-ffe3d4ab9ef7,2025-11-12T13:16:06+00:00,1,42.4.4,KAREEM ABDELRAOUF,42.4.4,"For some reason, I can't see the scores on top of the battle when a battle is on on TikTok. I don't know why; I see only part the score on top.",0
257c5d37-8776-4f0a-a36f-cf32faeec9ef,2025-11-12T13:15:46+00:00,5,,3iSko Rekani,,it's the best thank you TikTok 😊😁,0
fade2fa3-444e-4044-92a4-e65bb2ed5b1a,2025-11-12T13:14:23+00:00,1,,Adomako Nyamekye,,very slowly,0
0b48bd06-6f46-48f1-9891-71117b23a5be,2025-11-12T13:12:22+00:00,5,42.4.4,Itunnuoluwa Ogungbesan,42.4.4,I love this tiktok like 👍,0
f50e5aa7-75aa-4d57-8137-f1b5473c677c,2025-11-12T13:12:10+00:00,2,35.9.4,Peggy Moyo,35.9.4,no interesting video,0
4bcde027-048c-4f46-9d31-c98a88b9db59,2025-11-12T13:10:58+00:00,2,,Wolf,,Lags a lot and freezes,0
b4579ed1-74c1-4055-8159-3207a435bc11,2025-11-12T13:10:39+00:00,4,41.5.4,Olayinka Funmi,41.5.4,it's very enthusiastic,0
20c7d9b5-2c34-40fb-bdef-771144d75530,2025-11-12T13:09:07+00:00,5,42.4.4,Hammad Mehboob,42.4.4,i love tiktok,1
204f9992-5355-4145-9b11-ddf022fb21f7,2025-11-12T13:07:37+00:00,1,42.4.4,Charles,42.4.4,"this app promotes devil worshipping content, pushing agendas, blocking uploads to get views. pay to win.",1
9b46c301-386e-4e37-9c51-5908909d082d,2025-11-12T13:01:36+00:00,2,99.0.3,Rachel Patrick,99.0.3,"Crashes NON STOP Now Everytime I open the app now, a video plays for 2 seconds then crashes. Restart the app, it does it again. Force close the app and reopen. Same thing. Unusable!",0
4b787252-e812-4ad8-8dfa-ebf02ca3b2fb,2025-11-12T13:00:19+00:00,5,,emmanuel andrew,,best of the best,0
e550e6d2-a73e-4794-a2f2-0524dac89f1e,2025-11-12T13:00:03+00:00,1,,Abdulaziz Safi,,no good tikoak very dengsr👎,0
c0ff5d1f-aa8c-47cd-92a9-a8f647335297,2025-11-12T12:58:35+00:00,4,42.4.4,Sarfaraz sama,42.4.4,very nice 👌🏻👈🏻,0
171fae9a-2ce4-40a9-9431-b67421f0857d,2025-11-12T12:57:27+00:00,1,41.9.3,Honey Jutt,41.9.3,please unban my account tiktok team 😭😭😭😭,0
a6e10893-cc37-45a8-abc1-caafb60bdff2,2025-11-12T12:54:22+00:00,1,42.4.4,Janjan,42.4.4,it tould me the aurora today it happened yesterday not showing me lot of meme and bike content like ts pmo,0
d45371af-f128-4383-8cf9-381e64c5c53f,2025-11-12T12:52:26+00:00,1,,Gieg bag,,made a new account and have to wait to repost 🫩✌️,0
67bac2a9-d2bb-43f8-80e3-0543c6e2ed76,2025-11-12T12:47:03+00:00,5,,Leehle Mokolobate,,u need something it will help u,0
2d2c843f-36c1-4190-b406-f3e7670ba049,2025-11-12T12:45:19+00:00,2,42.4.4,Edm,42.4.4,"whenever I watch TikTok videos my phone trips off, do something about this.",0
7abf8478-5238-4812-97e7-76016cf9024f,2025-11-12T12:43:06+00:00,5,42.4.4,Jackline,42.4.4,Great app,0
606a06ea-d8f3-460f-8e08-ff22b2bd80d0,2025-11-12T12:41:17+00:00,1,,Tajudeen Afeez adelani,,my favourite,0
e08d519b-7220-44cb-b1e4-b83b0f3a8c7f,2025-11-12T12:40:07+00:00,5,,Adunya Korjoo,,tik tok,0
20dc717c-44d0-41a5-a43d-7c5286b84c59,2025-11-12T12:39:17+00:00,1,42.4.4,Johhnnie fuentes,42.4.4,after the last update ticktock doesn't work right no more keeps saying close app or wait if you watch a video or if you watch a live or if I go live to so frustrating makes me wanna just delete the app for good,0
9ddc35f5-b0dd-4192-86e8-a8cec08df14e,2025-11-12T12:29:48+00:00,1,42.4.4,Colton,42.4.4,it won't stop turning me into a girl as my AI self,0
0f1eeb9f-12cf-4de1-8b0f-d9308d225a24,2025-11-12T12:27:24+00:00,1,37.7.3,Ali Dehghanizade,37.7.3,"There is no control over the obscene and obscene content that is published on this platform, and in the first few days when an account is created, you cannot follow someone else's account, and after following that account, it becomes unfollowed again.",0
8679d750-9a96-4b15-b470-e8d227e6fef9,2025-11-12T12:27:09+00:00,5,42.4.4,maryann cuttie,42.4.4,happy 😊,0
6a85f4df-2aaa-4560-9cfb-c7f9044eb574,2025-11-12T12:25:31+00:00,5,41.9.3,N Afrin Mou,41.9.3,video viral plz,0
45d6ca1b-2276-4525-832c-3fdb406f90ad,2025-11-12T12:20:34+00:00,2,42.4.4,Nemesis,42.4.4,"It can be entertaining but also can harm your mental health in some ways because people like to ragebait, but also sometimes the app just randomly glitches out, tiktok, despite being one of the mainstream social media platforms, still has issues with loading videos? like for example I might watch somebodys videos on their channel for a long time, then it randomly starts buffering like real bad and I have to reload the app, but this just sets the timer back, seems like theres memory leak issues",0
da953c2c-8892-4fb2-b0ef-008434c6ac96,2025-11-12T12:14:53+00:00,1,42.4.4,Chase Chapin,42.4.4,"Submitting reports and support requests is useless. I have reported comments sharing nude photos, hate speech, racism, and even direct threats but TikTok never does anything. Always ""No violation"" 🙄 lazy trash.",0
06373d25-d08d-424e-b388-068ba7e28122,2025-11-12T12:10:38+00:00,5,41.9.3,PALOMA “BIRDIE” FUYIVARA,41.9.3,I love it here,0
cce0dd21-a3f5-4fa1-b441-d111f773a024,2025-11-12T12:10:25+00:00,2,,shokat,,very bad,0
0ab2d16b-dcdc-49d2-baad-3e2997ed1201,2025-11-12T12:08:06+00:00,2,39.7.3,Dante Curtis Higgins,39.7.3,Too many bugs and keeps Lagging,0
eedfcb34-6283-4ecc-a842-3f3059c301aa,2025-11-12T12:04:58+00:00,1,42.4.4,Sipho Mageza,42.4.4,l liked the old one better because l can repost things and do streaks so this one na l need the old one,0
3b31f5fc-694e-435a-b025-061ade1d5efe,2025-11-12T12:04:19+00:00,5,,Muhammad Auwal,,kai banji daɗin ɗauko app ɗinnan ba,0
ee37a593-3a6b-4af6-a3ce-431198270081,2025-11-12T11:59:50+00:00,1,42.4.4,Maeve Joiner,42.4.4,"Letting others bully people and refusing to listen to reports is absolutely disgusting of you. Not to mention you allow literal pedophiles on your app to look at children, you ignored reports of a guy stealing pictures of mothers babies while he told those mothers that their babies weren't theirs for long! And you have the gaul to take down my comments, silencing me when I try to call out those who are supporting pedophilia!! And I suppose this review will either be silenced, too...",0
c2aac86e-24e4-44f7-897f-2111adeae0a6,2025-11-12T11:55:27+00:00,1,,Amy,,it wont download...,0
73a318e4-fb44-4f56-9a73-1701de5d7558,2025-11-12T11:52:53+00:00,5,42.4.4,someonesmamma,42.4.4,"fun app, but hard to get back to videos you've tried to 'like'",0
b2b38855-ce71-4fc1-bf3a-efbc1463e620,2025-11-12T11:51:48+00:00,5,,Murad Khan,,excellent,0
475c725c-fecf-4637-9f94-1f5fbc979dbb,2025-11-12T11:51:33+00:00,5,,Aqib otho,,unfreeze my account tiktok team please no view and video viral nah ho rahi Han kindly please I request unfreeze my account tiktok team,0
848545c2-d740-43b2-9df2-80f70c8bf3ec,2025-11-12T11:50:50+00:00,5,42.4.4,Jaelynn,42.4.4,Love it👍🏼❤️,0
a643a143-7a9f-44b4-a3c5-5531695cc32f,2025-11-12T11:50:23+00:00,5,,Jahid Md,,I love TikTok video of writings love you,0
d18f1f67-543b-4e0b-a4e9-4b526877ef72,2025-11-12T11:47:14+00:00,5,41.9.3,Leylo Jeylaani,41.9.3,in abdi,0
a4bac162-3eb0-4708-a9e0-5b75982d6c8f,2025-11-12T11:40:28+00:00,5,42.4.4,Leon Coetzee,42.4.4,Best app 100%,0
f24781ce-b0ca-4a4a-a065-34864f550f88,2025-11-12T11:39:35+00:00,5,,Shamsu Dahiru,,the only one I have,0
c4f2533a-0634-4e94-a111-97c75dbe18ab,2025-11-12T11:37:36+00:00,5,,Kisitu Richard,,Very good,0
936ea36b-66e0-4484-a09a-f28231f84f37,2025-11-12T11:36:22+00:00,5,,Zelly Official,,Tiktok is soon good,0
e4beb579-be37-404d-93df-639aa861b40e,2025-11-12T11:31:29+00:00,2,42.4.4,Atulinda Teddy,42.4.4,not flexible,0
ea79230b-410c-4a2a-9abd-d5545dec0772,2025-11-12T11:30:48+00:00,5,,Sthandwafancy Mabena,,I love the filters their so amazing I stopped using Instagram for filters instead I deleted my old tiktok lite and downloaded tiktok instead,0
87262618-15d5-4d51-a95c-baa5943041d6,2025-11-12T11:27:56+00:00,5,,Maggie Kacy,,good,0
f1769e75-d601-4132-9c15-b4ee9f855830,2025-11-12T11:24:53+00:00,5,,Sahad Islam,,good app,0
ed2d6eac-98e4-4c1f-bc63-b0d1ae20cd8d,2025-11-12T11:23:59+00:00,5,41.6.3,CoinMarketCap,41.6.3,the best 👍,0
1bc4d591-ecde-45b8-bf3e-4ab4602bdf38,2025-11-12T11:23:13+00:00,5,,Yordanos Abera,,it is good,0
5fe69cab-c351-4c77-91ce-da8be9822e43,2025-11-12T11:18:32+00:00,5,,PATRICK ONGWEN,,Fine,0
4c89aa66-4e04-4f5d-8b0f-ccbb93651fa0,2025-11-12T11:13:58+00:00,5,42.4.4,Rauf Yaqub,42.4.4,Great 👍,0
09723a71-d334-4b4d-a915-7e082fe95312,2025-11-12T11:05:57+00:00,5,,Chingasiyeni Chirere,,good,0
aa215c19-d330-4cc9-bd02-3fb3f0bd0f46,2025-11-12T11:01:29+00:00,4,,Gary March,,"Can't believe I've never downloaded this before. I chose to not pick categories and let it just run. No lag, no glitch, no ads. this will really help fine tune future possible product advertising when I start creating.",0
669c3f16-6a82-43d2-b089-7fd4c4c5bd0e,2025-11-12T11:00:58+00:00,2,42.4.4,Cory Mullis,42.4.4,I'm only giving 2 stars cause they sensor too much. people can't freely speak their mind !! I thought we were supposed to have free speech !! it's not looking like it.,0
8b20d771-7de1-4372-9105-45f2b2b741be,2025-11-12T11:00:43+00:00,5,,Sabir Shah,,"TikTok App Crash / Login Problem Appeal Letter Subject: Request to Fix Account Login Issue – @amir.gaming3317 Dear TikTok Support Team, My TikTok account @amir.gaming3317 is not opening properly. The app crashes or shows “Dynot / couldn’t log in” whenever I try to open my account. This issue has been happening for some time, and I am unable to access my account at all. I have already checked my internet connection, cleared cache, and even reinstalled the app — but the problem still continues",0
79edcb5c-156a-4aea-9e12-95378db94d38,2025-11-12T10:59:22+00:00,1,42.4.4,Gustavo Navarro,42.4.4,I never get taken to the video that friends want me to watch.,0
1541b0ed-b8b0-4570-bad7-312bc65781ac,2025-11-12T10:57:24+00:00,1,42.2.3,Faizan Ali,42.2.3,not open aany video way please solve problem,0
7c3bb831-fbaf-4da3-8824-da38a74e9937,2025-11-12T10:53:00+00:00,5,,NZALAMBI SAMUEL,,it's good on blocking accounts with no reason very annoyed for blocking my account aaah,0
d9e68be5-673c-4e15-844d-ea3dd5b2d938,2025-11-12T10:51:36+00:00,5,42.4.4,Syed Khan,42.4.4,foryou,0
bfbb2c58-2339-47c8-b6a9-b90a4d45cc54,2025-11-12T10:47:55+00:00,5,,Arisha Arisha,,Goodl,0
6feee16e-f946-40ca-bda4-bf9245d987e2,2025-11-12T10:45:02+00:00,5,42.3.4,Zerbeate Successfully,42.3.4,tiktok policies is one of the best,0
2d8ceabb-615e-4b4b-a1a0-96e88daa62e7,2025-11-12T10:43:19+00:00,5,35.1.3,Khomotso Onthatile Dihangoane,35.1.3,It is fun.🤣🔥,0
41d1541b-05bb-42b6-b52b-3e2fddd4524c,2025-11-12T10:39:59+00:00,5,39.3.3,Abubakar Ali,39.3.3,live & for you my video,0
b334c999-e494-413e-bdea-a36465bd7e32,2025-11-12T10:39:02+00:00,5,,Keji Bolanle,,i love tiktok,0
665a0692-1a4a-4bed-9a13-464c0355fb87,2025-11-12T10:38:28+00:00,1,42.4.4,Bex Dunn,42.4.4,I hate tiktok,0
95a92d95-8405-41af-8576-0ebabf4bf371,2025-11-12T10:37:23+00:00,4,42.4.4,James Dhliwayo,42.4.4,I am not getting the full features the streak features are not showing on my phone 😭and the green dot to show I am active none of that is showing,0
217138d3-2eb4-496e-925e-ed8f2c134df6,2025-11-12T10:34:40+00:00,5,,Yvonne,,This app has been of great use to me since i started using it works so well,0
dfdc3f47-f263-4041-bf34-581c678d2053,2025-11-12T10:34:35+00:00,2,42.4.4,Zeeshan Ali,42.4.4,How to live in Pakistan TikTok account 💓,1
c426ff2f-026b-4ce0-bb05-751e9c4be920,2025-11-12T10:32:03+00:00,1,42.4.4,Ahsan Ali,42.4.4,can't sending direct massage,0
bc855d6b-9621-4673-937b-5da3d042c6d9,2025-11-12T10:31:49+00:00,1,,Anita Nluma,,The app is always lagging like whyyyyy,0
864bb568-068e-429e-85da-63f21d6a04a5,2025-11-12T10:31:36+00:00,5,42.4.4,Shukri abdula,42.4.4,tik tok,0
a64280f0-3a73-4a49-8a45-f4aecdc6a20d,2025-11-12T10:30:00+00:00,5,42.4.4,Walal Fazul,42.4.4,business,0
2928d515-ccfe-4826-8047-38d745db2515,2025-11-12T10:29:58+00:00,1,,Ahmed,,لو في اقل من نجمة كنت حطيتها,0
b0fc9b84-ef58-4cf8-b3ac-4c265e126efd,2025-11-12T10:29:02+00:00,5,41.9.3,Tasnova islam,41.9.3,good,0
c19cc861-8901-4125-8741-33237845f2cf,2025-11-12T10:27:26+00:00,3,42.4.4,Jessica Moser,42.4.4,If this app wasn't so biased it'd be way better. This app doesn't allow freedom of speech and censors your videos and takes comments down without any explanation. Currently when commenting it will not let me comment a photo. Sometimes it'll let me sometimes it won't.,0
d37b1922-df92-49d7-9f58-943fd17b5bb4,2025-11-12T10:25:14+00:00,5,42.4.4,Mastoi Ali,42.4.4,good 👍,0
ccbd42ae-8650-4af5-b27e-af548c9ce114,2025-11-12T10:24:18+00:00,5,42.4.4,Murad ullah DMS,42.4.4,"My dear TikTok Team, I have noticed that my followers are decreasing day by day, and my videos are not going viral like before. Please look into this issue and help me resolve it. I’m really sad and concerned about this problem. Thank you",0
7f449a01-c7e1-4c64-a456-63eee4923d17,2025-11-12T10:23:23+00:00,5,42.2.3,Muzammil Shah,42.2.3,this app I use 2018 but how I famous I uploaded 500videos,0
8f274aef-1a4d-4c08-8f34-356c495b834d,2025-11-12T10:22:52+00:00,5,,Ariyan Ahmed,,Good App,0
7870a834-4ad0-4058-9794-0d6b5b929fec,2025-11-12T10:21:48+00:00,5,42.4.4,Sana Emami,42.4.4,love ittt,0
63679d7a-c7a1-4b0f-9c86-0fed3e06aa13,2025-11-12T10:21:16+00:00,5,42.4.4,Rafi. Ali,42.4.4,bast TikTok download for you,0
1e6f4bd6-5bff-41c0-975b-d97cb03b04d7,2025-11-12T10:18:52+00:00,5,14.3.4,Njabzintoo Nxumalo,14.3.4,"It's a great app, easy and convenient 👌",0
f4e96731-90bd-44ab-a151-0ab7e3c590e1,2025-11-12T10:17:41+00:00,1,42.4.4,Youssef Mostafa Rashed,42.4.4,"There's a problem with the app! The Live Photo option isn't showing up for me; instead, it shows Photo & Video. I'm very upset. 😡💔",0
0659ec6a-488f-47f9-b2f1-0fa41db72178,2025-11-12T10:17:13+00:00,1,41.5.4,perry berinyuy,41.5.4,am not getting followers and people are not viewing my post,0
81bdf369-95ad-46f7-864c-701a1b1602f5,2025-11-12T10:16:41+00:00,2,42.4.4,Mercy Siyanbola,42.4.4,"I will give this 2 stars because I actually enjoy using tiktok, however this app has insanely gone bad, too much irrelevant ads, they reduced my viewers whenever I post by suggesting me to pay for viewers, I can't even use my tiktok camera because it glitches EVERY SINGLE TIME, the update is freaking bad. I would have give this a five star but I'm freaking upset and tired about this app called TIKTOK.",0
cc1f0e93-7649-4d56-bbf0-61ce41444d5e,2025-11-12T10:06:47+00:00,5,,Agaba Dismass,,Hi everyone,0
5a8c5c70-fc4c-4823-bf36-daf8e4809d70,2025-11-12T10:05:26+00:00,1,42.4.4,Sleeping Cat,42.4.4,They suspended me when I called out a racist. They are very biased in their account bans.Uninstal this app. Also very glitchy.,0
460f3662-97e6-4692-a531-2852f40f73ab,2025-11-12T10:04:23+00:00,1,,shabs mokobane,,my phone is geming,0
0a1b96dd-f59f-4e62-8cde-8fae5c0851d4,2025-11-12T10:03:28+00:00,5,,Malak Eid,,حلو جدا,0
3cf4cafa-e722-4dac-b6da-61172ff69e00,2025-11-12T10:00:39+00:00,5,42.4.4,Amarachi Favour Chinedu,42.4.4,plz follow (dark Favour) on the app for more entertainment,0
6f417e99-2d94-4aea-99a8-6f8f7198da77,2025-11-12T09:58:57+00:00,1,31.4.3,James White,31.4.3,piss poor. delete me from your list.,0
9485eb3a-afc5-444d-bd2e-87b4923fdaee,2025-11-12T09:52:08+00:00,5,,Abdul Wali Nazari,,Great app🌱✌🔥,0
a2e81c11-9e5c-4ebd-b03e-989ad6b60292,2025-11-12T09:47:31+00:00,5,42.4.4,Nelly Okyere,42.4.4,good anx easy,0
73b178e0-e410-4628-a162-fa0a13f81e16,2025-11-12T09:44:41+00:00,5,42.4.4,Wallala m,42.4.4,alhamdulillah,0
5ada7e43-6df3-4f76-94f3-9f362fd2ad54,2025-11-12T09:44:03+00:00,5,,Moon Sunny,,cool app,0
510ecbe3-0965-4ab0-aca8-afa0ee8e6368,2025-11-12T09:43:23+00:00,4,,Phemelo Khatwane,,i like it,0
9a430ef3-541b-4281-a3fa-6eb36188e948,2025-11-12T09:43:21+00:00,5,,EAZY WAVE Wave musiq,,the app it's amazing,0
6b986807-1c70-41af-9868-114ea3b5e898,2025-11-12T09:42:40+00:00,5,,Uwaibid Uwaibid,,My favorite app and most nice app,0
71646311-3c89-4275-ba23-b6286aa71ce2,2025-11-12T09:40:09+00:00,5,,Lynda Flowerdew,,good,0
82d3702b-c3c9-477b-954a-ebc20859bc9b,2025-11-12T09:38:57+00:00,5,42.4.4,Bizimungu Jonathan,42.4.4,its a good app,0
091e5311-1cfc-4b39-ac6a-be4a7adb6ed2,2025-11-12T09:37:53+00:00,5,42.4.4,Iftikhar ali Iftikhar ali,42.4.4,awesome,0
5c3ee4db-ed59-46b3-b8a4-d3f742787a4e,2025-11-12T09:36:50+00:00,5,,Muhammad Sharif,,Best app,0
633fc705-4f25-4c7c-9b1a-489021d354b9,2025-11-12T09:34:08+00:00,5,42.4.4,winfred wangui,42.4.4,keeps me occupied,0
a296a21f-0b22-465a-abdc-04c9b10ec1ad,2025-11-12T09:33:23+00:00,3,,Chinwe Chukwu,,it sucks,0
1b758e48-771e-4c41-bde2-736ff9b845e9,2025-11-12T09:32:09+00:00,4,42.4.4,Banda La Trakalosa de Monterrey,42.4.4,It's so much better now and also good,0
7d9bb23c-9660-4050-b59d-d6efd087ef66,2025-11-12T09:31:27+00:00,5,42.4.4,Goraya Jutt,42.4.4,"It's GREAT but it's been lagging a lot, it want'even let me play tiktoks it's like it's paused and it all so want's let me hear the audio the vid is playing pls fix this soon (EDIT) IT'S working AGAIN!! I am guessing it was just a bug, but it's working again so that's all that matters!!",0
71354de6-c4cd-4f4a-b64b-f6b4a6672fc3,2025-11-12T09:30:55+00:00,5,,Tawe6 Du BMF,,Tiktok a vie 🙂✌️,0
72731602-1034-40eb-bc4a-2107bfecccac,2025-11-12T09:27:46+00:00,5,34.5.5,adithya dineth,34.5.5,ක්ෂණික විසඳුම් ලබාදීමට පියවර ගෙන ඇත,0
9f6989b8-b744-4216-bed8-fd3ecc4633f6,2025-11-12T09:25:03+00:00,5,42.4.4,Fat Smell,42.4.4,following list hidden features is not working right now .and no pictures 🖼️ video 📷 and no sound video 📸 or I can't hear audio to video .and get a lot of issues with my account now ok,5
899ceffe-8c55-4347-8e09-255d1eef9b09,2025-11-12T09:23:23+00:00,4,42.4.4,Jordan Miller,42.4.4,Fix your 💩. I can't even tracc my paccages within tik tok app cuz I clicc it. it jus sit dere. I have to manually open Google and type in and sum stuff shows that it's in transit when I manually do it and sum don't even recognize the traccing numba wat tha helly. I'm famous on tok dis needs to be fixed. Also da option to choose next day shipping or nxt day air be nice. A lot of pple like me will pay for faster shipping especially if it sumthing expensive and nice. wat tha helly?,0
c378ab73-182a-4825-b32b-24982a72c1fc,2025-11-12T09:20:31+00:00,5,39.7.3,Oshada Kaushalya,39.7.3,why can't use before and after effect 🥺 for me 💔,0
e195fbea-5eb5-4681-8add-cd9ff9d4d508,2025-11-12T09:19:49+00:00,5,,Eerg Sdfy,,bhalo,0
585d1c02-9467-466a-9a99-08449e446bb7,2025-11-12T09:18:52+00:00,1,,Sk Salaudon,,nice,0
e1e45be9-1474-40ad-80ca-db5ad0547786,2025-11-12T09:16:20+00:00,2,41.7.3,Gafar Azeez,41.7.3,why is it that I can't reply a video to a comment on an android phone,0
67c4d95c-6f20-4333-a176-ecb6472a4034,2025-11-12T09:16:03+00:00,5,34.5.5,Gulshan Akram,34.5.5,uff my God I love this app fantastic 😍 it's really amazing 🤩 good job 👍👏,0
c9f872f6-445f-4840-ba81-a8045a85a35a,2025-11-12T09:12:02+00:00,5,37.5.3,Mohamed Zaheer,37.5.3,Super app,0
e13b5110-ec35-4ff9-8b1d-edd23146a614,2025-11-12T09:10:27+00:00,1,40.7.3,Nwa Oma,40.7.3,it does not open,1
15d1ae8d-d07d-4402-bf9d-92d0ac07d2f5,2025-11-12T09:09:25+00:00,5,42.4.4,Shaban Shaban,42.4.4,tiktok 3,0
24410968-8098-4b52-a8f3-e8d95bba6b3e,2025-11-12T09:08:28+00:00,5,42.2.3,Mobile Home,42.2.3,kaddy jallow,0
f738a750-dd97-4024-8ad7-9eb3e20b0869,2025-11-12T09:04:49+00:00,2,42.4.4,Brett Lang,42.4.4,Now with ads at the end of videos. might as well be youtube.,1
7a6a1d47-e3cf-4931-a0f1-5a8edf6a7a67,2025-11-12T09:04:43+00:00,5,42.4.4,Ikran Bashir,42.4.4,good streak I love it🔥🫶💋,0
1d93e537-9183-4cda-bcd4-ce074ad09145,2025-11-12T09:01:18+00:00,5,,Abdul Rauf,,all chat enjoy 😃,2
6d6f6842-95fc-4c7c-a189-c48e9dc60a4c,2025-11-12T09:00:07+00:00,5,42.3.4,Mudassir Shah,42.3.4,nice 👍👍👍👍👍👍👍👍👍 app,0
93b855eb-f8cb-4970-b026-c4604abfded4,2025-11-12T08:56:46+00:00,5,,Joyshree Rani dev,,Good Dibaise,0
5edcef9e-c881-4bcb-95ba-c5c6f418ecc1,2025-11-12T08:55:15+00:00,4,42.4.4,Artist Umar Gobbe JalalaaYotube1 (ArtistUmarGobbe Jalallaa2),42.4.4,Updated,1
f6362bd4-3c1c-4017-bf29-c70f656f91fc,2025-11-12T08:54:42+00:00,5,42.3.3,Yassen Ali JUi Jamali,42.3.3,TikTok For you,0
03175cb9-238b-4c0a-8e92-17563fd5067f,2025-11-12T08:52:18+00:00,5,,Hi Hello,,very interesting,0
a6351738-9159-4301-9a9a-ee30f2d44cf8,2025-11-12T08:51:19+00:00,5,,Nanjiba Ibnat,,"I would appreciate if I get answer,I installed TikTok just now after a while,but it's not letting me watch, here is also a problem with logging in,I tried again and again,also tried new ways but I can't find any solutions, but I am giving 5 star cause this app is actually fun!and the upgraded version is also appreciated 👍,but please I am requesting you to fix this problem I don't know why it's happening or is it only me",0
7ff0912b-15c9-4a77-b9e2-35492f429592,2025-11-12T08:49:21+00:00,3,,Zam Ali,,nice and good,0
2195c01b-1394-495c-bb6f-bddaae65f06f,2025-11-12T08:48:30+00:00,5,42.4.4,Irfan Bhai,42.4.4,ok,0
f57c4611-1b43-4c20-ad66-67c7e885817d,2025-11-12T08:45:42+00:00,5,,MD sayad Ansari,,nice 👍 application TikTok,0
