id,updated,rating,version,author,title,content,vote_count
13387303601,2025-11-11T20:19:08-07:00,5,42.5.0,Jmzz option,Why you should download TikTok,It’s a really good app plus it has stem and a lot more,0
13387249818,2025-11-11T19:55:14-07:00,1,42.5.0,Sisyphus prime(ULTRAKILL),I see bad thing.,I saw penis.,0
13387247136,2025-11-11T19:54:04-07:00,1,42.5.0,nickname321321321,Algo is terrible these days,"No matter how may times I mark right wing content as unpleasant, the app keeps serving it to me. I give up, deleted it instead of watching conservative junk",0
13387225287,2025-11-11T19:44:42-07:00,5,42.5.0,Journeesss,LOVE TIKTOK,It has good sounds to do and it’s a good app,0
13387159594,2025-11-11T19:17:17-07:00,5,42.5.0,Ali15&$$$,Kids do not have a TikTok account please,Pls,0
13387096498,2025-11-11T18:51:21-07:00,1,42.5.0,ДОЛАБАЁБЫ ТУПЫЕ,Дебилы,НЕ АХУЕЛИ ВЫ МНЕ ПОХУЙ ЧТО ЕСЛИ МЫ НИЖЕ 13 ЛЕТ ЭТО НЕ ЗНАЧИТ ЧТО НАС НУЖНО БАННИТЬ,0
13387093229,2025-11-11T18:50:01-07:00,1,42.5.0,!……1………!,suspended/banned,You guys have consistently banned me from texting and won’t allow me to review as to why I’ve been permanently banned and temporarily suspended from texting on both my accounts. This is genuinely irresponsible.,0
13387070231,2025-11-11T18:40:53-07:00,1,42.5.0,Nicknameformeisnickanemd,TikTok used mind controlling tech to rape me,Idk,0
13387070031,2025-11-11T18:40:48-07:00,4,42.5.0,I love yallllll,I love but hate this app,I love this app I use it every day but I can’t log back in my accccc,0
13387033632,2025-11-11T18:26:29-07:00,5,42.5.0,Heyloar,TikTok,I don’t know but I love it I used to have it since musicly but it keeps banning my accounts,0
13386933585,2025-11-11T17:47:36-07:00,1,42.5.0,hrhjridrnejdjekjejjddiiejr,Not interested means I’m not interested,If I hit the not interested button 20 times and you keep on showing me ads constantly and videos related to it you get a one star review ridiculous!,0
13386932596,2025-11-11T17:47:13-07:00,3,42.5.0,KL keller like helen keller,I dont like the new update,Im not able to follow my friends and  it is siper weird,0
13386923597,2025-11-11T17:43:45-07:00,5,42.5.0,Gilberto alias el chaito,Lobo solitario,Capotó,0
13386901771,2025-11-11T17:35:17-07:00,1,42.5.0,qpiracha,Swipe gestures and third-party keyboard support not working,"i’m getting really frustrated with y’all not letting TikTok be supported on iOS 26, for the love of God, bring back the feature where you can swipe to go back, and as for third-party keyboards like gboard and Grammarly, the backspace is not working. Fix your app now.",0
13386883117,2025-11-11T17:28:05-07:00,1,42.5.0,A’Kayla,I hate this app,I was posting a video and now it says I’m underage when I put my age when I put the correct age which is 31,0
13386878284,2025-11-11T17:26:13-07:00,4,42.5.0,Dj@ngoo,No PIP mode when on a creators page,TikTok is great and the Picture in Picture mode is great too. The only issue is you can’t use the PIP mode when you’re on a creators page. It can only be used from the FYP.  It would be great to use from the creators page to continue watching a part 2 of a video while using another app.,0
13386839399,2025-11-11T17:11:17-07:00,1,42.5.0,Jase huebner,Banned,As soon as I got TikTok I got banned,0
13386838883,2025-11-11T17:11:06-07:00,1,42.5.0,Rylee Craig,Titok,It should be for all age and if I am 12 way won’t like let me in I think TikTok should be banned for everyone it is a bad platform and is never inappropriate uses.!,0
13386831235,2025-11-11T17:08:10-07:00,1,42.5.0,Don’t get TikTok get instagram,I hate TikTok,"First of all, when my account got hacked they didn’t help one bit. The background story is my friends account got hacked and then they went to hack me too. If TikTok knew that account just got hacked they seen the suspicious activity and still decided to keep her account up. I spam reported my hacked account 
on various accounts and it still ain’t get banned. TikTok is no help at all when it comes down to you getting your account hacked. Then when I went to TikTok support/“help” on google that didn’t do anything either. In fact the screen froze. It was really weird because the screen was like automatically super zoomed in and I couldn’t even zoom out it was just like that in general. Then when I went to press on the my account is hacked button it was so zoomed in I couldn’t read all the text and I tried to scoot the screen over the read everything but it didn’t work. I highly suggest moving to instagram I love all the reels. WAYYYYY better than TikTok. I love instagram😘.",0
13386823069,2025-11-11T17:05:00-07:00,4,42.5.0,Si tilo,Sirilo,De,0
13386787692,2025-11-11T16:51:21-07:00,1,42.5.0,Katemeke,About publishing,"Why is it that when someone wants to post about an important person, you delete the image on TikTok and say ""warning,"" even though it's just a normal picture? What's the reason? And they say if you post it, your account will be banned.",0
13386753744,2025-11-11T16:38:08-07:00,1,42.5.0,Xolianie,Stop bantering me,"Stop banning me because I’m 13 and lie I work to hard to get my likes so stop acting dumb and give me back my 1,000 likes please and thank you bye
Xolianie",0
13386716868,2025-11-11T16:23:48-07:00,1,42.5.0,MerlingTeddie,Ts pmo,ts lwk pmo icl ngl ts lwk pmo,0
13386679936,2025-11-11T16:09:37-07:00,5,42.5.0,👑King Noble,Follow and Messaging,Please I want my TikTok account to be following people I want and to be messaging people I want also 🙏,0
13386667152,2025-11-11T16:04:37-07:00,4,42.5.0,grace valentoge,How safe is it for your children?,"I can easily say you’ll be entertained and almost forsure satisfied with the platform, however, considering this app was originally made for 13+, it is NOT safe for children. It’s overridden with raunchy adults/adult innuendos/influencing language that’s definitely not appropriate and terrible for young minds. It looks funny and cool at first glance but you don’t get to decide the type of videos you’ll get and I wouldn’t suggest it to be for a younger audience. Great app for adults though!",0
13386645270,2025-11-11T15:56:03-07:00,5,42.5.0,2bluntts,Repost bulk removal option,I think tiktok should make a repost bulk removal option to remove all the repost we don’t want quicker instead of 1 by 1🫩,0
13386597819,2025-11-11T15:37:08-07:00,1,42.5.0,Heywspdud,Banned,Omg I love this app but I hate that I always get banned i am 20 years old and tik tok thinks I am too young I feel offended are they calling me small or something and it’s so sad that I make effort for follower then I get banned pls fix this i don’t want people to get banned,0
13386571691,2025-11-11T15:26:57-07:00,1,42.5.0,woowoo103m,Tiktok is failing apart,Tiktok is not like it used to be it was for kids now it’s more and gets people banded faster then people traveling to different countries,0
13386547507,2025-11-11T15:17:25-07:00,1,42.5.0,Monca une dory,I don’t like this app anymore,I hate BUT I MEAN HATE this app because my account keeps getting banned for no reason I am also older than 12 I deleted the app so that I could redownload it but now it wants me to pay money and I also can’t make a new account so this is why you should not like this app,0
13386536125,2025-11-11T15:13:00-07:00,1,42.5.0,fablous',I don’t like tiktok,I don’t like TikTok because it gets me anxiety and it doesn’t make sense to me to be on TikTok,0
13386431963,2025-11-11T14:33:17-07:00,1,42.5.0,Normalguy67,Outside parameters,I’m in my late 20s WTAF?,0
13386368592,2025-11-11T14:09:47-07:00,1,42.5.0,Banqjqkq,Why did you ban my account,My account got banned but before I didn’t have violations and there was no suspension or anything so now I just can’t use TikTok even my friends account that we share got banned since all my accounts I had got banned so I lost a video that has 180k likes because of a reason I don’t know,0
13386325338,2025-11-11T13:53:50-07:00,1,42.5.0,Kellydadogplayz,Search problem,When I tried the tutorials on YouTube it didn’t work cuz I really wanted a search bar,0
13386294146,2025-11-11T13:42:26-07:00,3,42.5.0,Mayaallen2017,"Can't do remove background, fix it or I will delete your app","I'm trying to do videos and I can't remove background, it makes me frustrated and wants to delete your app",0
13386245143,2025-11-11T13:24:50-07:00,1,42.5.0,1mia7363,New search layout,I don’t like the new search layout on iPad,0
13386088895,2025-11-11T12:30:33-07:00,1,42.5.0,victofue,traumatized,i got a video and it was a girl showing butt and i felt uncomfortable,0
13386028980,2025-11-11T12:10:28-07:00,1,42.5.0,Sydneyadunn,report,"Whenever I try to search something up like a grwm and when I scroll to the next video it’s automatically a TikTok shop product , it’s getting out of hand and it’s annoying , aggravating , and irritating , tiktok needs to fix this cause ts getting on my nerves .",0
13385951511,2025-11-11T11:44:54-07:00,1,42.4.0,Berrrrrrrrrtrtrt,Pdf loving ceo,"I heard the ceo is a pedo, don’t download",0
13385930579,2025-11-11T11:38:07-07:00,3,42.4.0,Absolred1,Remove TikTok studio,It will not let me remove TikTok studio and I’ve done everything to get rid of it.,0
13385928644,2025-11-11T11:37:30-07:00,1,42.4.0,Trippleklikedakkk,If 0 was possible I would rate it that,Dis TikTok update lame I can send vids on snap only links😔 im bout delete dis shi. Sell it back to the china man ion care if dey have my info ion want us company using my shi i like chinaman😂😂,0
13385799894,2025-11-11T10:56:44-07:00,5,42.5.0,Jennifer Leslie Garcia,Suspended,TikTok got me banned for no reason im disappointed on TikTok I can’t make a new account anymore so im gonna make the government banned TikTok,0
13385788685,2025-11-11T10:53:16-07:00,2,42.5.0,Kaileiaaaaaaaaa,Uh,It was very good just a lot of nonsense. If u send a picture of like a scratch u will get a warning and if u just like say stuff like for example ur name and u just keep like sending stuff like ur name and then u will get permanently banned i just got banned for being someone im not?  But they literally tell u to put ur names as ur user.,0
13385757853,2025-11-11T10:43:37-07:00,3,42.4.0,Bea 🇧🇷,Fix this PLEASE,"It was pretty good, but now I can’t even like TikTok’s because it CONSTANTLY TELL ME “You’re tapping too fast, take a break” and it’s so annoying like I JUST woke up after not being on my phone for 8 hours cuz I was sleeping and your telling me I can’t like any TikTok’s . Are we serious .",0
13385737244,2025-11-11T10:37:14-07:00,4,42.4.0,Harphan2013,Amazing,Amazing app buti think I should be 12+ and be better at banning inappropriate accounts,0
13385682263,2025-11-11T10:20:26-07:00,1,42.4.0,really bad review bad bad,bad,"yall, I need to fix TikTok. I don’t see my repost button on my for you page nor when I try to post a video, it keeps logging me out of my TikTok every one minute and every five seconds and I don’t understand fix it.",0
13385658131,2025-11-11T10:13:14-07:00,3,42.4.0,Newmommytoelizabeth,Needs improvement,TikTok for the love of God please make the ‘more’ button easier to click when we want to expand and read a person’s entire comment. I shouldn’t have to click it 6-10 times in order to view it and also show the whole comment so I don’t have to press more again! Super annoying!,0
13385519168,2025-11-11T09:32:04-07:00,5,42.4.0,Xavier Highmind,Good app,Funny app you can enjoy laugh and learn on tiktok. We love tiktok,0
13385507922,2025-11-11T09:28:47-07:00,3,42.4.0,RAV3 L0V3R🩷,Sigh,"TikTok, genuinely, I don’t know if it’s my iPad or not, but TikTok HAS been lagging, updated or not, I cleared my storage too, and it’s STILL laggy, if it’s your problem PLEASE and I mean PLEASEEE fix it.. I’m tired of it",0
13385319432,2025-11-11T08:34:53-07:00,5,42.4.0,Amwoniaw,EN MEI PWÀ🤣,EN MEI PWÁ🫡,0
13385269891,2025-11-11T08:20:56-07:00,5,42.4.0,Br!!!!!!,TikTok,It’s a really good app but sometimes I can’t see my comments but other than dat it’s amazing,0
13385252871,2025-11-11T08:16:07-07:00,1,42.4.0,hebrbjrbwgjwv,PORN ALLOWED?,"I don’t know what is wrong with your reporting system. There is PORN on this app, where pornography is flashed in the middle of a “normal” video, and you don’t do anything about it. No violation was found from my report, and there is no way to write a note, report it again, or ask for a HUMAN TO REVIEW IT. It’s disgusting. A child is probably going to see it. You are exposing children to pornography because you cannot be bothered to fix your report system and it is disgusting. You don’t care about stalking, pornography, underage users, racism, or any sort of behavior that is “against terms of service”; none of my reports have EVER been taken seriously despite being obvious violations.",0
13385173667,2025-11-11T07:54:10-07:00,5,42.4.0,tomokohoi4,Best app,Best,0
13385171592,2025-11-11T07:53:37-07:00,1,42.4.0,sleepysrah,if you use this app i worry for you,"you genuinely gotta be ignorant to use this app, no question no excuses",0
13385130148,2025-11-11T07:42:22-07:00,2,42.4.0,freeefr,Laggy,"So over the past 2 days TikTok has been getting really laggy. I have multiple accounts (they are for aesthetics) and it’s super laggy, repost and likes are taking longer than usual, the fyp has been lagging like crazy and at first I thought it was my WiFi or the app needing to update but it wasn’t that. Idk what’s going it’s just extremely annoying and slow. I’m guessing it’s because of the cold weather.",0
13384904451,2025-11-11T06:40:47-07:00,1,42.4.0,odog2556,banned with no warning,they just can ban and delete ur account with no prior warning and you will loose 2k plus drafts that u will never get back bc they aren’t here. tik tok is not a family and has very strongly become sexual the adds they allow to be posted under their platform is like the hub it’s crazy.,0
13384803501,2025-11-11T06:13:14-07:00,1,42.4.0,Jamiyla white,TikTok,I hate that app TikTok is the worst thing ever and banned me for no reason,0
13384779287,2025-11-11T06:06:34-07:00,3,42.4.0,Atama kita,Copy right detection.,"I need to point out how broken the copyright detection system is for live stream highlights. 
Here’s the situation: I perform original music live on TikTok. The audio is created in real-time by 
me on hardware instruments. The performance is streamed on TikTok, recorded by TikTok, and stored 
on TikTok.

Later, when I use the built-in tool to clip highlights from the exact same livestream that was 
already broadcast on TikTok, the app suddenly claims that the audio belongs to someone else. 

How does that make any sense? The platform saw the audio originate LIVE, in real-time, from me. 
It is literally the same video file from the same stream already stored on TikTok’s own servers. 
There is no external upload. There is no third-party audio. There is no sample of someone else’s 
music. It is my performance from start to finish.

The fact that TikTok can’t recognize audio that was created on TikTok, streamed on TikTok, and 
clipped on TikTok is incredibly frustrating. Artists shouldn’t be punished by the platform for 
making original content. The system needs to link audio created in TikTok Live to audio used in 
TikTok highlights, instead of treating original work as someone else’s.",0
13384711345,2025-11-11T05:47:42-07:00,5,42.4.0,Cesar 711$,And,cesar711$,0
13384663232,2025-11-11T05:34:21-07:00,5,42.4.0,shrey-.,Amazing,I feel like if the feature where you can go between different pictures you should add videos there too.,0
13384460330,2025-11-11T04:36:12-07:00,1,42.4.0,hïtłî,Reporting,"Why can someone put 100s  comments saying God isn’t real,  call people cristcucks and reporting does nothing but I call MY OWN nose big and I get flagged and get a strike on MY ACCOUNT, make that make any sense please, either report every thing or nothing cause that’s extremely unfair…",0
13384429262,2025-11-11T04:26:54-07:00,1,42.4.0,𝐭𝐚𝐤𝐞𝐧,O stars,Worst quality | It posted my video when I pressed draft and at the top of the screen it said draft saved,0
13384308447,2025-11-11T03:49:39-07:00,1,42.4.0,Chbird,Broken,"Dear TikTok. Every time you take away the algorithm and force us to watch paid/promoted content only, I delete the app. I don't know if this is a bug or if you're doing this on purpose, but it's awful, and you need to stop. The algorithm just goes away, and you're forced to watch things that you've blocked, pages that you've blocked, all because it's paid/promoted content. This is harmful and abusive behavior to force us to watch content from users we have blocked. And why you would take away the algorithm is beyond me, I can only conclude that TikTok hates its users. Please fix this. Please fix whatever this is. I am not the only one I've seen hundreds of others complaining about it, I've seen complaints going back three years, why is it still doing this? Are your programmers really this incompetent? Or is it intentional? Whatever it is, please do something. The only solution is to delete your app. Which means you don't get my data. So fix it.",0
13384234943,2025-11-11T03:25:24-07:00,1,42.4.0,Lolruuugxf,Loved it until,I woke up to my account being “banned” due to having a opposing opinion to someone else freedom of speech is still a thing in 2025  I want my account back and maybe my review will change ..,0
13384192294,2025-11-11T03:10:41-07:00,2,42.4.0,Aneesa’s message,TikTok live comments nahi hoty,Plz update my TikTok app and Acount ku ky meri TikTok per jab me live ati hon to live broad ky nichy comment nahi hoty Naahi or koi doses meri live me comment nahi ker sakta z help kry as a  host  can’t see  or receive comment on live,0
13384133136,2025-11-11T02:49:45-07:00,1,42.4.0,angerine22,Waste of time,"This is so well designed to fuel your reward system in your brain, and give you that” just one more” type of thinking. It is SUCH a time waster for most people. Genuinely I could be fluent in Spanish if I spent all that extra time studying another language. It eats up most people’s lives little by little. Its literal goal is to change your life, and build the habit of picking up your phone more often.",0
13383839975,2025-11-11T00:53:48-07:00,1,42.4.0,elzinho_01,racist app,"They just add strikes to your account however they want, they dont like people who create content or smth !?",0
13383744535,2025-11-11T00:12:59-07:00,1,42.4.0,Emmy_Ade7,😡,"Tiktok Your restrictions are becoming too much!! Why would i be getting restricted 🚫 from messaging friends and families, this has to stop you know🙄",0
13383691547,2025-11-10T23:49:59-07:00,2,42.4.0,wigsnatchedbyme,Comment history,Can you guys make a feature where we can easily delete recent and especially old comments from our comment history? I’m annoyed with people replying and liking old comments I don’t remember making.,0
13383609840,2025-11-10T23:13:14-07:00,1,42.4.0,It’s Creami,SMALL ICONS ON IPAD,"Like,save,share, all got so small on ipad it’s like mini",0
13383495974,2025-11-10T22:21:02-07:00,4,42.4.0,Hesvhhdtfg,Mm,"Really fun depending on what you watch but,also can ruin your mental health.",0
13383470929,2025-11-10T22:09:19-07:00,5,42.4.0,Rfdyibb noBggcfh,I’m really mad at TikTok😡,It ban me every time for no reason I like it but it’s just that he banned me,0
13383446021,2025-11-10T21:57:43-07:00,1,42.4.0,._TSS_.,AI AI AI TOO MUCH AI,"What more needs to be said no matter how much I block the accounts, the ads sponsored by the AI accounts and report and ignore them the AI slop that TikTok is allowing AND ENCOURAGING is out of control. It’s especially worse when a multi million dollar company is creating its own AI ads to play to us, this app was made for people by people with PEOPLE being the largest center of content and target. Yet we throw that base moral away to what, shove AI slop in our faces nearly every other scroll it’s insane, excessive and just disgusting",0
13383411108,2025-11-10T21:41:14-07:00,4,42.4.0,Spino🦖,Picture,It won’t let me comment pictures while a lot of other people can.,0
13383375886,2025-11-10T21:24:36-07:00,1,42.4.0,Facebook is deceptive,Banned for no reason,"When are you going to review my appeal? I’ve been waiting since 7/3/2025. Today is 11/3/2025. That is a crazy long time to have my appeal still never be reviewed. And all because your app had an unlike videos glitch, that your AI moderation mistakenly saw as impersonation violation and banned me—for what your app did in the first place. Wrong doesn’t even begin to describe it.",0
13383311659,2025-11-10T20:55:01-07:00,4,42.4.0,demonslayer.fan291292724,Good and bad,This app can be good and bad bc it’s too good at predicting your moods,0
13383295524,2025-11-10T20:47:40-07:00,4,42.4.0,Janaaaaaaaaa….,Reposting problems,"Having problems with reposting and I don’t know why but the comments and likes and save button
 are really small.",0
13383179640,2025-11-10T19:56:37-07:00,1,42.4.0,Abby Sam,This App run by Zionists.,Boycott this stupid Zionist App because they deleting the videos without any explanation and they are spreading lies,0
13383177563,2025-11-10T19:55:43-07:00,1,42.4.0,dudcrew,Garbage customer service,"First of all my account was deleted randomly idk if it was hacked or what but my account no longer existed. I try and recover the account to find out whats going on and they want an exact date of when i created the account. Who remembers that kind of info?? Im messaging the recovery team and low and behold o get the same copy and paste message every single time i messaged them something. Ive purchased off the tiktok shop multiple times and have purchased their coins for the lives. You’d think theyd care enough to reply back with an actual message. No, they dont. So if anything like this ever happens dont even bother messaging them to recover your account. They just sit there copy and pasting the same message to you without remorse.",0
13383075147,2025-11-10T19:13:30-07:00,1,42.4.0,￼Emly,They banned me for making a joke saying that I’m eight,"I had 140 something videos and I want them back, but since the band no account, I can watch TikTokSo much work and effort into this you need to let me back on my account",0
13383023043,2025-11-10T18:52:56-07:00,5,42.4.0,🤣😝😜🤪,Why I like TikTok,Because it keeps me updated on the latest trends,0
13383009538,2025-11-10T18:47:41-07:00,5,42.4.0,😝😝😝😝😁,Update,Update,0
13383004177,2025-11-10T18:45:37-07:00,1,42.4.0,melrosebaby4l,BANNED FOR WHAT REASON ?,I was banned due to underage tiktok i am 18 !!! Unban me _13gump_,0
13383003908,2025-11-10T18:45:31-07:00,1,42.4.0,Jamaal Rainey,Insane Standards,I have gotten a strike for a private DM I sent to a friend about being available to hang. Then I find out I had a video removed from my account for rapping lyrics. There are people doing insanely inappropriate things DAILY. Yet they get the opportunity to do it over and over again. My account is at risk for private messaging and rap lyrics. TikTok needs to evaluate its algorithm. I’m going back to instagram. Keep your live XXX shows and hate speech videos.,0
13382977751,2025-11-10T18:35:26-07:00,1,42.4.0,Alexis the babe,TikTok shop,I hate it . I cannot access tik tok shop I try redownload and it won’t work. I tried to update my phone and still not work . Please fix!!,0
13382942948,2025-11-10T18:22:11-07:00,1,42.4.0,BratneY2K,20 within 45 seconds,Why is it when i open my tik tok im welcomed with an ad. Whatever lets swipe to the next video and wow its an Ad. Whatever must be a coincendce and here i am 20 ads later writing a review because why in a world do you think its okay to absolutely drown out your app with ads instead of the actual video creators on your app isnt only just sad but ridiculous. Do better especially when im reporting back via your app issues about repetitiveness in regard to ads and yet it seems to just keep getting flooded more and more with ads. Ive had the same issues in regards to live streams and reporting yet again uninterested and yet you push more of that content out instead of baseing my For you page on exactly who i dont know because it definitely isnt based off my interest.,0
13382929274,2025-11-10T18:17:01-07:00,5,42.4.0,Khalil2real4life™️,Love TikTok,The best app,0
13382873467,2025-11-10T17:55:49-07:00,1,42.4.0,sargent barry,Actually ed,Will block me saying check dms but not people spamming hard R in a tts love gotta love it,0
13382678662,2025-11-10T16:41:05-07:00,5,42.4.0,Fashion Lorems077,GOAT,So lit chat,1
13382646019,2025-11-10T16:28:34-07:00,4,42.4.0,⊰✩ 𝚁 𝙴 𝚈 ✩⊱,Cant comment photos??,"Okay okay. Ive had tiktok for YEARS and i love it so much and when we were able to comment photos it changed my life. On my old account i was allowed to comment photos but my new one i cant? Ive tried everything updating the app, changing region, clearing cache, logging out, etc. Ive tried EVERYTHING  but i still cant comment photos?? I want to know whyy!!",0
13382643691,2025-11-10T16:27:39-07:00,4,42.4.0,Big mama Ali,The streak,My streaks don’t work anymore I have been trying to start a new one with my friends and we have been texting for 2 weeks now and it hasn’t started,0
13382623716,2025-11-10T16:19:59-07:00,3,42.4.0,Kambuc,No repost,It’s good but the past year I haven’t been able to repost does anyone know how to fix this problem?,0
13382617932,2025-11-10T16:17:46-07:00,5,42.4.0,YNhabibi,I didn’t noticed its back! Its such a great app Its fun I enjoyed this app Its so Fun,Love this,0
13382563076,2025-11-10T15:56:50-07:00,1,42.4.0,Thank you 🤣🥹,Why does it look different? I can’t search anything.,It just shows Discover create in my account got suspended and I was un suspended and it’s not. I can’t search anything.,0
13382559248,2025-11-10T15:55:21-07:00,1,42.4.0,Lilly’scool,Banned for no reason,"I have been on this app for years, but recently got permanently banned without reason and lost hundreds of recipes. Thanks tictok.",0
13382531602,2025-11-10T15:44:36-07:00,3,42.4.0,BiffMcMac,Can’t Airplay some comments,Recently when mirroring to my TV I can’t see the comments for some videos on my TV screen. Also I wish I could turn auto scroll to the next video off while casting.,0
13382496510,2025-11-10T15:30:59-07:00,5,42.4.0,A’Jayah,Why I like and dislike TikTok,I like TikTok because you can make videos watch videos and like other peoples post. I dislike TikTok because when I got banned it didn’t let me make an another acct which made me pretty mad because I wasn’t able to get back on one of my fav apps.,0
13382476891,2025-11-10T15:23:30-07:00,1,42.4.0,The only gangster,The Worst App Ever,This app is so annoying no one even likes my videos and it is literally what everyone else is posting on ticktock it is those GRWM videos just never by the app,1
13382445797,2025-11-10T15:11:40-07:00,5,42.4.0,KITKAT₍ᐢ⑅•ᴗ•⑅ᐢ₎♡,TIKTOK PLEASE,"I really love tiktok but please help me recover my account back! I'm over 13 but there seems to be a misunderstanding okay! I got banned for being too young and saying I was 11 but I swear it was just to fool this girl who looked like a child! My user is kitaraworship or KitKat/Felix'srighttoe. PLS JUST GIVE ME MY ACCOUNT BACK, I REALLY WORKED HARD ON EVERYTHING I'VE POSTED AND IT'S IT'S STUFF THAT RLY HAPPENS IN MY LIFE! It's my passion to make video but please give me my account back I'm begging you! I've worked so hard and now there seems to be a big misunderstanding! Please developers I want it back so bad :(",0
13382407953,2025-11-10T14:57:15-07:00,5,42.4.0,uwusigmamaster,Tiktok is the best.,BEST APP EVER.,0
13382395899,2025-11-10T14:52:37-07:00,3,42.4.0,Teresa Miller$,Problems,Can’t have conversations it acts like someone else is talking for you. They’ll be three of my profile picture on there. We’re supposedly my profile picture because I feel they switch it out with someone else’s while they’re having conversations with that person. Also no new videos videos from four and five years ago 10 years ago on the news they could show recent stuff.,0
13382321535,2025-11-10T14:24:42-07:00,3,42.4.0,Hdjdrjytejcuduiz,Zayu,Blue,0
13382278334,2025-11-10T14:08:37-07:00,5,42.4.0,Kay and Tay6701,THE BEST APP EVER,I love watching videos,0
13382265171,2025-11-10T14:03:48-07:00,1,42.4.0,AnotherGamer19,Forget reporting anyone.,"You can basically say and do anything hateful or explicit on this app and their AI will NOT accept a report as a violation.  I mean people making blatant violent comments, posting explicit comments and images, and just outright posting lies and false information.  No violations ever found.  You post something original and you’ll get your video taken down for being unoriginal and THAT goes against community guidelines.  The government clearly owns this app ever since that magical little shutdown happened.  What a waste.",0
13382233547,2025-11-10T13:52:10-07:00,5,42.4.0,Jacob laugh,My opinion on TikTok,"Honestly, TikTok is one of the best apps I’ve ever used! The creativity and variety on this platform are endless — you can find literally anything here, from funny clips and edits to helpful tutorials, music, art, and trending challenges. The algorithm is super smart and personalizes your “For You” page perfectly, so you always discover new creators that match your interests.

What I love most is how easy it is to express yourself — whether you’re editing, adding sounds, or using filters and effects, the app gives you all the tools you need to make your videos stand out. It’s also such a great place to connect with people all over the world and be part of a community that’s always growing and supportive.

The app updates regularly, keeps things fresh, and encourages creativity. It’s fun, inspiring, and honestly kind of addictive (in a good way 😅). If you haven’t joined yet, you’re missing out on a whole world of entertainment and ideas.

⭐️⭐️⭐️⭐️⭐️ 10/10 experience every time!",0
